PWGTP,WGTP,AGEP,SEX,MAR,HISP,RAC1P,CIT,SCHL,WKHP,WKWN,WAGP,HINCP,INDP,ESR,FS,SERIALNO,R65,NOC,NRC,FER,PUMA,ADJINC,HUPAOC,HUPARC,state,HHSIZE,SQ_AGEP,EDU1,EDU2,EDU3,EDU4,EDU5,BLW21,EDU_AGE,MARRIED,ADJ_WAGP,ADJ_HINCP,INDP_cat,INDP_prefix,INDP_code,IND1,IND2,IND3,IND4,IND5,IND6,OC_under6,FER_MAR,NOC_MAR,OCunder6_MAR,unemp_reg,fs_availibility,fs_lagreceipt,avg_WAGP,avg_HINCP,SIMBENEFIT,SQ_SIMBENEFIT,SIMBENEFIT_SNAP,SB_EDU2,SB_EDU3,SB_EDU4,SB_EDU5,Elig_NAP,Elig_SNAP,epsilon,P_takeup_NAP,P_nontake_NAP,P_takeup_SNAP,P_nontake_SNAP,takeup_change,takeup_change_pct
31,25,65,0,1,03,8,2,14,0,0,0.0,19010.0,N,,0,2023HU1317954,1,0.0,0,0,500,1.019518,4,4,72,3,4225,1,0,0,0,0,0,0,1,0.0,19381.03718,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,33086.02331935637,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8128297831969908,0.18717021680300916,0.8128297831969908,0.18717021680300916,0.0,0.0
75,75,24,0,5,03,8,2,21,10,30,1200.0,11000.0,7870,,0,2023HU1318031,0,0.0,0,0,400,1.019518,4,4,72,2,576,0,0,0,1,0,0,0,0,1223.4216,11214.697999999999,"EDU-Junior Colleges, Colleges, Universities, And Professional Schools",EDU,4,0,0,0,0,0,1,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,19741.825082533254,21692.300971114113,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.6978667591957354,0.3021332408042646,0.6978667591957354,0.3021332408042646,0.0,0.0
185,75,27,0,5,03,8,2,21,36,52,8000.0,11000.0,8980,1.0,0,2023HU1318031,0,0.0,0,0,400,1.019518,4,4,72,2,729,0,0,0,1,0,0,0,0,8156.143999999999,11214.697999999999,SRV-Beauty Salons,SRV,16,0,0,0,0,1,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,1950.4758885808578,21692.300971114113,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.7169600348773886,0.2830399651226114,0.7169600348773886,0.2830399651226114,0.0,0.0
36,36,62,0,4,03,9,2,12,0,0,0.0,300.0,N,,0,2023HU1318094,0,0.0,0,0,1800,1.019518,4,4,72,1,3844,1,0,0,0,0,0,0,0,0.0,305.8554,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.303287380699894,0.11058868333553046,583,-0.16760613777395353,-0.16760613777395353,2133,4550263.948493777,3392.005154715714,0.0,0.0,0.0,0.0,1,1,0.013462598493551466,0.9397485333781359,0.06025146662186409,0.9468607559418829,0.0531392440581171,0.007112222563746995,0.7568218849121822
150,151,63,0,5,03,1,2,12,0,0,0.0,9600.0,N,,1,2023HU1318134,0,0.0,1,0,2100,1.019518,4,2,72,2,3969,1,0,0,0,0,0,0,0,0.0,9787.3728,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.888446514423077,0.07949317081396189,431,-0.21436290671835329,-0.4890189772703825,3928,15431417.935731595,6236.213388158728,0.0,0.0,0.0,0.0,1,1,0.02297760883430755,0.9449155770800339,0.05508442291996607,0.9565505696719733,0.04344943032802673,0.011634992591939342,1.2313261495692185
153,154,31,0,5,03,8,2,19,25,52,0.0,11200.0,8990,1.0,1,2023HU1318682,0,2.0,2,0,800,1.019518,3,3,72,3,961,0,0,1,0,0,0,0,0,0.0,11418.6016,SRV-Nail Salons And Other Personal Care Services,SRV,16,0,0,0,0,1,0,1,0,0.0,0,6.9687724951153465,0.10189418680600915,630,10706.815053824035,10706.473896025662,2498,6241852.312037298,5808.732793562913,0.0,2498.369930982459,0.0,0.0,1,1,0.011231270909441326,0.959566311535876,0.040433688464123985,0.9719322624411652,0.02806773755883485,0.012365950905289136,1.2887020684892814
62,154,17,0,5,03,8,2,11,0,0,0.0,11200.0,N,,1,2023HU1318682,0,2.0,2,0,800,1.019518,3,3,72,3,289,1,0,0,0,0,1,0,0,0.0,11418.6016,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,6.9687724951153465,0.10189418680600915,630,-0.17057889918702354,10706.473896025662,2498,6241852.312037298,5808.732793562913,0.0,0.0,0.0,0.0,1,1,0.008636492892323452,0.9702393040534482,0.02976069594655184,0.9797508146843947,0.020249185315605267,0.009511510630946574,0.9803262546888749
82,154,2,0,5,03,8,2,0,0,0,-1.0,11200.0,N,,1,2023HU1318682,0,2.0,2,0,800,1.019518,3,3,72,3,4,1,0,0,0,0,1,0,0,-1.019518,11418.6016,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,6.9687724951153465,0.10189418680600915,630,-0.17057889918702354,10706.473896025662,2498,6241852.312037298,5808.732793562913,0.0,0.0,0.0,0.0,1,1,0.019373904841303847,0.9231122412934673,0.07688775870653275,0.9441534207656006,0.055846579234399396,0.021041179472133353,2.2793738974418103
195,196,80,0,1,03,1,2,11,0,0,0.0,10200.0,N,,1,2023HU1318809,2,0.0,0,0,2300,1.019518,4,4,72,2,6400,1,0,0,0,0,0,0,1,0.0,10399.0836,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.418099089989888,0.0938802934219367,342,-0.2483366327542587,-0.5021469904115599,4899,24006460.183797233,7207.567818947051,0.0,0.0,0.0,0.0,1,1,0.08450574682112105,0.8015964833727635,0.19840351662723654,0.831952216568273,0.168047783431727,0.03035573319550955,3.7869094769211125
53,53,60,0,3,03,1,2,16,0,0,0.0,3000.0,N,,1,2023HU1319799,0,0.0,0,0,500,1.019518,4,4,72,1,3600,0,1,0,0,0,0,0,0,0.0,3058.5539999999996,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,-0.20960779677953942,2133,4550316.165654186,3392.0173942167826,2133.1470098552013,0.0,0.0,0.0,1,1,0.022815726162496806,0.8873606175208697,0.1126393824791303,0.8988619783985647,0.10113802160143526,0.011501360877695044,1.296131544560523
60,97,24,0,5,03,1,2,19,20,26,0.0,7400.0,8990,1.0,1,2023HU1320002,0,1.0,1,1,100,1.019518,1,1,72,3,576,0,0,1,0,0,0,0,0,0.0,7544.4331999999995,SRV-Nail Salons And Other Personal Care Services,SRV,16,0,0,0,0,1,0,1,0,0.0,0,7.510778307238485,0.1327836599625981,732,6206.704195605953,11074.53516366241,2391,5717430.801956312,5701.477833040115,0.0,2391.1149704596623,0.0,0.0,1,1,0.013422586502889664,0.9475232572266428,0.05247674277335723,0.9629174590893532,0.03708254091064678,0.015394201862710455,1.624677995532118
127,97,0,0,5,03,1,2,0,0,0,-1.0,7400.0,N,,1,2023HU1320002,0,1.0,1,0,100,1.019518,1,1,72,3,0,1,0,0,0,0,1,0,0,-1.019518,7544.4331999999995,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,7.510778307238485,0.1327836599625981,732,-0.19868757268246892,11074.53516366241,2391,5717430.801956312,5701.477833040115,0.0,0.0,0.0,0.0,1,1,0.020193131255795894,0.9149351658512226,0.08506483414877741,0.9377408265655628,0.06225917343443721,0.022805660714340203,2.4925985540322566
29,29,69,0,2,03,9,2,18,0,0,0.0,12370.0,7080,,1,2023HU1320133,2,0.0,0,0,1101,1.019518,4,4,72,2,4761,0,0,1,0,0,0,0,0,0.0,12611.43766,FIN-Automotive Equipment Rental And Leasing,FIN,7,0,0,0,1,0,0,0,0,0.0,0,4.2539866393707575,0.07692561953670343,1149,33363.30454493083,33363.04866093502,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.736732647659514,0.26326735234048604,0.736732647659514,0.26326735234048604,0.0,0.0
108,107,52,0,1,03,9,2,20,25,2,430.0,12930.0,8270,1.0,1,2023HU1320588,0,0.0,0,0,500,1.019518,4,4,72,3,2704,0,0,1,0,0,0,0,1,438.39273999999995,13182.36774,MED-Nursing Care Facilities (Skilled Nursing Facilities),MED,9,0,0,0,0,0,1,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,39505.61614452559,39505.33919864076,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.7923879390917306,0.20761206090826945,0.7923879390917306,0.20761206090826945,0.0,0.0
80,107,34,0,5,03,9,2,20,0,0,0.0,12930.0,9920,0.0,1,2023HU1320588,0,0.0,0,0,500,1.019518,4,4,72,3,1156,0,0,1,0,0,0,0,0,0.0,13182.36774,"Unemployed, With No Work Experience In The Last 5 Years Or Earlier Or Never Worked","Unemployed, With No Work Experience In The Last 5 Years Or Earlier Or Never Worked",19,0,0,0,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,0.0,39505.33919864076,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.8748276045456216,0.12517239545437842,0.8748276045456216,0.12517239545437842,0.0,0.0
41,41,88,0,3,03,9,2,9,0,0,0.0,17150.0,N,,1,2023HU1321101,2,0.0,0,0,400,1.019518,4,4,72,3,7744,1,0,0,0,0,0,0,0,0.0,17484.733699999997,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,-0.19429674189614224,-0.5828902256884267,6589,43425626.97989037,9900.175225606457,0.0,0.0,0.0,0.0,1,1,0.05896934015910984,0.9088717922092983,0.09112820779070174,0.9329552823388918,0.0670447176611082,0.024083490129593543,2.6498225972060436
84,41,62,0,5,03,9,2,21,0,0,0.0,17150.0,N,,1,2023HU1321101,2,0.0,0,0,400,1.019518,4,4,72,3,3844,0,0,0,1,0,0,0,0,0.0,17484.733699999997,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,-0.19429674189614224,-0.5828902256884267,6589,43425626.97989037,9900.175225606457,0.0,0.0,6589.812363026004,0.0,1,1,0.12795879888380074,0.7720652151367553,0.2279347848632447,0.8185872715039526,0.1814127284960474,0.046522056367197306,6.02566408317682
67,41,84,0,5,03,9,2,1,0,0,0.0,17150.0,N,,1,2023HU1321101,2,0.0,0,0,400,1.019518,4,4,72,3,7056,1,0,0,0,0,0,0,0,0.0,17484.733699999997,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,-0.19429674189614224,-0.5828902256884267,6589,43425626.97989037,9900.175225606457,0.0,0.0,0.0,0.0,1,1,0.04988821164492111,0.9252734275196137,0.07472657248038628,0.945840495463742,0.05415950453625795,0.020567067944128326,2.222809748169532
143,143,27,0,1,03,8,2,16,0,0,0.0,11000.0,N,,1,2023HU1321667,0,3.0,3,0,500,1.019518,3,3,72,5,729,0,1,0,0,0,0,0,1,0.0,11214.697999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,3.0,1,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,19272.492177291148,2857,8167927.346615502,7846.8153061743,2857.958597778404,0.0,0.0,0.0,1,1,0.016120514283776862,0.94720754197083,0.052792458029169986,0.9689791879876394,0.03102081201236062,0.021771646016809365,2.2985085160438725
111,143,11,0,5,03,8,2,7,0,0,-1.0,11000.0,N,,1,2023HU1321667,0,3.0,3,0,500,1.019518,3,3,72,5,121,1,0,0,0,0,1,0,0,-1.019518,11214.697999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,19272.492177291148,2857,8167927.346615502,7846.8153061743,0.0,0.0,0.0,0.0,1,1,0.010120736142709716,0.969386160263745,0.030613839736254977,0.9829752614210413,0.017024738578958698,0.01358910115729628,1.4018253730380301
114,143,4,0,5,03,8,2,2,0,0,-1.0,11000.0,N,,1,2023HU1321667,0,3.0,3,0,500,1.019518,3,3,72,5,16,1,0,0,0,0,1,0,0,-1.019518,11214.697999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,19272.492177291148,2857,8167927.346615502,7846.8153061743,0.0,0.0,0.0,0.0,1,1,0.015319096936451556,0.9502828320278297,0.049717167972170295,0.970969677240194,0.029030322759805993,0.020686845212364302,2.176914547453223
103,103,22,0,5,03,1,2,16,0,0,0.0,14400.0,N,,1,2023HU1321736,0,1.0,1,0,500,1.019518,1,1,72,3,484,0,1,0,0,0,0,0,0,0.0,14681.0592,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,23170.10495365945,0,0.0,2176.7661222517117,0.0,0.0,0.0,0.0,1,1,0.0,0.9440596631529338,0.05594033684706623,0.9552297356151749,0.04477026438482512,0.01117007246224111,1.183195607037773
66,103,0,0,5,03,1,2,0,0,0,-1.0,14400.0,N,,1,2023HU1321736,0,1.0,1,0,500,1.019518,1,1,72,3,0,1,0,0,0,0,1,0,0,-1.019518,14681.0592,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,1,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,23170.10495365945,0,0.0,2176.7661222517117,0.0,0.0,0.0,0.0,1,1,0.0,0.8637504640626885,0.13624953593731148,0.8859669539061743,0.1140330460938257,0.022216489843485787,2.57209585034427
136,135,46,0,3,03,2,2,16,0,0,0.0,0.0,N,,1,2023HU1321826,0,0.0,0,0,1000,1.019518,4,4,72,1,2116,0,1,0,0,0,0,0,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.015505711072972,0.05571141487096838,575,-0.20030820069204153,-0.20030820069204153,2133,4550304.604215976,3392.0146842662957,2133.144299904715,0.0,0.0,0.0,1,1,0.026486316810745265,0.8655093269443435,0.13449067305565654,0.8785753573632087,0.12142464263679131,0.013066030418865227,1.5096348487652331
76,71,61,0,1,03,9,2,16,0,0,0.0,2100.0,N,,1,2023HU1321830,0,0.0,0,0,1700,1.019518,4,4,72,2,3721,0,1,0,0,0,0,0,1,0.0,2140.9878,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.76604818940949,0.09178260814523174,694,-0.1961959754819696,-0.4977748920155584,3928,15431437.981921833,6236.215939677655,3928.286901681423,0.0,0.0,0.0,1,1,0.07002163985770044,0.7937862474739061,0.20621375252609386,0.8248951904003676,0.17510480959963237,0.03110894292646149,3.919057935994806
129,128,39,0,5,03,2,2,16,20,52,8000.0,24900.0,8680,1.0,1,2023HU1325603,0,2.0,2,0,2300,1.019518,2,2,72,4,1521,0,1,0,0,0,0,0,0,8156.143999999999,25385.998199999998,"ENT-Food Services And Drinking Places, except Alcoholic Beverages",ENT,5,0,0,0,0,0,1,0,0,0.0,0,6.418099089989888,0.0938802934219367,342,7263.803787818803,66283.9012585671,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.9476202163396554,0.05237978366034457,0.9476202163396554,0.05237978366034457,0.0,0.0
153,128,14,0,5,03,2,2,11,0,0,-1.0,24900.0,N,,1,2023HU1325603,0,2.0,2,0,2300,1.019518,2,2,72,4,196,1,0,0,0,0,1,0,0,-1.019518,25385.998199999998,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.418099089989888,0.0938802934219367,342,-0.2483366327542587,66283.9012585671,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.9086464541793874,0.09135354582061261,0.9086464541793874,0.09135354582061261,0.0,0.0
349,350,69,0,1,03,8,2,16,0,0,0.0,11900.0,N,,1,2023HU1326133,2,0.0,0,0,800,1.019518,4,4,72,2,4761,0,1,0,0,0,0,0,1,0.0,12132.2642,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.9687724951153465,0.10189418680600915,630,-0.17057889918702354,-0.42111661983958903,4899,24006228.797248963,7207.544206277203,4899.6151682809705,0.0,0.0,0.0,1,1,0.11005194090143437,0.7302011090112699,0.2697988909887301,0.7666905049860127,0.23330949501398734,0.036489395974742767,4.9971707142640875
240,240,45,0,5,03,9,2,13,0,0,0.0,0.0,N,,1,2023HU1326393,0,0.0,0,0,1700,1.019518,4,4,72,1,2025,1,0,0,0,0,0,0,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.76604818940949,0.09178260814523174,694,-0.1961959754819696,-0.1961959754819696,2133,4550299.491822527,3392.0134859425616,0.0,0.0,0.0,0.0,1,1,0.015365631440637326,0.9295523791615086,0.07044762083849143,0.9376017600039205,0.06239823999607952,0.008049380842411913,0.8659416104849044
31,31,84,0,2,03,8,2,21,0,0,0.0,6300.0,N,,0,2023HU1326838,1,0.0,0,0,600,1.019518,4,4,72,1,7056,0,0,0,1,0,0,0,0,0.0,6422.9634,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,7.898558578086051,0.11702992978204214,649,-0.2071228108430146,-0.2071228108430146,3104,9637900.945823172,4363.367275296274,0.0,0.0,3104.4968909346926,0.0,1,1,0.1085490417692763,0.5597883394711723,0.44021166052882765,0.5843104854528884,0.41568951454711156,0.024522145981716092,4.380610357993875
61,61,78,0,5,03,2,2,10,0,0,0.0,1000.0,N,,0,2023HU1326948,1,0.0,0,0,400,1.019518,4,4,72,1,6084,1,0,0,0,0,0,0,0,0.0,1019.5179999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,10.098647716710143,0.14513647666689244,659,-0.19429674189614224,-0.19429674189614224,3104,9637877.739207843,4363.363537713323,0.0,0.0,0.0,0.0,1,1,0.02520730707963433,0.9188005648816514,0.0811994351183486,0.9277930156535811,0.07220698434641892,0.008992450771929672,0.9787162868242216
162,147,62,0,1,03,8,2,21,0,0,0.0,9800.0,N,,1,2023HU1326993,1,0.0,0,0,2300,1.019518,4,4,72,2,3844,0,0,0,1,0,0,0,1,0.0,9991.276399999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.418099089989888,0.0938802934219367,342,-0.2483366327542587,7055.271439680886,2843,8085775.452819012,5151.478835840295,0.0,0.0,2843.549797844063,0.0,1,1,0.09999880079556024,0.5571127978251595,0.44288720217484046,0.6018813212296613,0.3981186787703387,0.04476852340450177,8.035809548670898
98,98,89,0,2,03,9,2,9,0,0,0.0,6000.0,N,,1,2023HU1327230,1,0.0,0,0,2200,1.019518,4,4,72,1,7921,1,0,0,0,0,0,0,0,0.0,6117.107999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,3.2887874195516544,0.045960192845217324,247,-0.2165871954760813,-0.2165871954760813,3104,9637918.070053844,4363.370033266996,0.0,0.0,0.0,0.0,1,1,0.05549595966289225,0.7930728515967352,0.20692714840326476,0.8104702470189727,0.18952975298102726,0.017397395422237505,2.1936692684928523
49,48,84,0,1,03,1,2,1,0,0,0.0,6500.0,N,,1,2023HU1328383,2,0.0,0,0,500,1.019518,4,4,72,2,7056,1,0,0,0,0,0,0,1,0.0,6626.866999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,-0.41921559355907884,4899,24006223.368780337,7207.543652308294,0.0,0.0,0.0,0.0,1,1,0.10731596414210434,0.737905604967121,0.262094395032879,0.7738155688976616,0.22618443110233843,0.03590996393054058,4.866471224614241
46,48,65,0,1,03,1,2,1,0,0,0.0,6500.0,N,,1,2023HU1328383,2,0.0,0,0,500,1.019518,4,4,72,2,4225,1,0,0,0,0,0,0,1,0.0,6626.866999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.806627190621449,0.10526073160050096,825,-0.20960779677953942,-0.41921559355907884,4899,24006223.368780337,7207.543652308294,0.0,0.0,0.0,0.0,1,1,0.07136812503309055,0.8374583415143877,0.1625416584856123,0.8640364113110802,0.13596358868891978,0.026578069796692527,3.173658733714567
152,152,72,0,3,03,8,2,14,0,0,0.0,5700.0,N,,1,2023HU1328808,1,0.0,0,0,800,1.019518,4,4,72,1,5184,1,0,0,0,0,0,0,0,0.0,5811.2526,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,6.9687724951153465,0.10189418680600915,630,-0.17057889918702354,-0.17057889918702354,3104,9637834.825832713,4363.356626211063,0.0,0.0,0.0,0.0,1,1,0.028181152703121336,0.9073055395104146,0.0926944604895854,0.9172553047219714,0.08274469527802863,0.009949765211556771,1.0966278478720302
131,131,31,0,3,03,8,2,19,0,0,0.0,3600.0,N,,1,2023HU1328942,0,2.0,2,0,1300,1.019518,2,2,72,3,961,0,0,1,0,0,0,0,0,0.0,3670.2648,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,-0.2058311154625253,-0.6174933463875759,5618,31567225.831901327,8928.834703917859,0.0,5618.471841337405,0.0,0.0,1,1,0.07180084762270544,0.8608263601273385,0.13917363987266151,0.8940488432486262,0.10595115675137379,0.03322248312128773,3.8593710253451414
184,131,15,0,5,03,8,2,11,0,0,0.0,3600.0,N,,1,2023HU1328942,0,2.0,2,0,1300,1.019518,2,2,72,3,225,1,0,0,0,0,1,0,0,0.0,3670.2648,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,-0.2058311154625253,-0.6174933463875759,5618,31567225.831901327,8928.834703917859,0.0,0.0,0.0,0.0,1,1,0.04713744528142414,0.9155928351784723,0.08440716482152766,0.9382607282610659,0.06173927173893412,0.022667893082593538,2.475761300401066
153,131,9,0,5,03,8,2,5,0,0,-1.0,3600.0,N,,1,2023HU1328942,0,2.0,2,0,1300,1.019518,2,2,72,3,81,1,0,0,0,0,1,0,0,-1.019518,3670.2648,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.494460316354261,0.07911436174626973,758,-0.2058311154625253,-0.6174933463875759,5618,31567225.831901327,8928.834703917859,0.0,0.0,0.0,0.0,1,1,0.06082770500764475,0.8857218405389249,0.11427815946107511,0.9144062624083177,0.08559373759168232,0.028684421869392795,3.23853613589787
101,96,33,0,5,03,8,2,16,0,0,0.0,18600.0,9290,0.0,1,2023HU1329176,0,3.0,3,0,2300,1.019518,2,2,72,5,1089,0,1,0,0,0,0,0,0,0.0,18963.034799999998,SRV-Private Households,SRV,16,0,0,0,0,1,0,0,0,0.0,0,6.418099089989888,0.0938802934219367,342,2133.256857819905,19376.94779270414,2827,7994867.598488371,7816.376398599373,2827.5196902034777,0.0,0.0,0.0,1,1,0.013684372160081346,0.955911948308391,0.04408805169160901,0.9745732560596213,0.025426743940378693,0.018661307751230316,1.9521994451742024
167,161,56,0,2,03,9,2,20,0,0,0.0,0.0,N,,1,2023HU1329625,0,0.0,0,0,1000,1.019518,4,4,72,2,3136,0,0,1,0,0,0,0,0,0.0,0.0,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,4.015505711072972,0.05571141487096838,575,-0.20030820069204153,17319.466852394627,0,0.0,1189.088502760682,0.0,0.0,0.0,0.0,1,1,0.0,0.8520419445642784,0.1479580554357216,0.8652563552916606,0.13474364470833944,0.013214410727382164,1.550910822135619
122,122,68,0,1,03,2,2,16,0,0,0.0,6000.0,N,,1,2023HU1329791,2,0.0,0,0,700,1.019518,4,4,72,2,4624,0,1,0,0,0,0,0,1,0.0,6117.107999999999,N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked),12,0,0,0,0,0,0,0,0,0.0,0,8.957306297088644,0.11285779917304198,634,-0.18797421896329092,-0.3998320206733016,4899,24006168.01812487,7207.5380038347175,4899.608965838485,0.0,0.0,0.0,1,1,0.10294125304677154,0.7502069367052486,0.24979306329475137,0.7851516072848492,0.21484839271515077,0.0349446705796006,4.658004194558671
